Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Tgt,Rec,Yds,Y/R,TD,Y/G,Ctch%,Y/Tgt,name,key,Round,Pick,ageGroup
1453,Bryan Walters\WaltBr00,2015,28,NA,JAX,NFL,11,1,45,32,368,11.5,1,33.5,71.1%,8.18,Bryan Walters,BryanWalters28JAX2015,Undrafted,Undrafted,25-28
1454,Tavon Austin\AustTa00,2014,24,1-8,STL,NFL,15,8,44,31,242,7.81,0,16.1,70.5%,5.5,Tavon Austin,TavonAustin24STL2014,1,155,< 24
1455,Corey Bradford\BradCo00,2001,26,5-150,GNB,NFL,16,6,58,31,526,16.97,2,32.9,53.4%,9.07,Corey Bradford,CoreyBradford26GNB2001,6,41,25-28
1456,Corey Brown\BrowPh00,2015,24,NA,CAR,NFL,14,11,54,31,447,14.42,4,31.9,57.4%,8.28,Corey Brown,CoreyBrown24CAR2015,Undrafted,Undrafted,< 24
1457,Jaron Brown\BrowJa03,2017,27,NA,ARI,NFL,16,8,69,31,477,15.39,4,29.8,44.9%,6.91,Jaron Brown,JaronBrown27ARI2017,Undrafted,Undrafted,25-28
1458,John Brown\BrowJo02,2018,28,3-91,BAL,NFL,8,7,61,31,586,18.9,4,73.3,50.8%,9.61,John Brown,JohnBrown28BAL2018,4,168,25-28
1459,Dez Bryant\BryaDe01,2015,27,1-24,DAL,NFL,9,9,72,31,401,12.94,3,44.6,43.1%,5.57,Dez Bryant,DezBryant27DAL2015,1,88,25-28
1460,Jeremy Butler\ButlJe01,2015,24,NA,BAL,NFL,8,0,44,31,363,11.71,0,45.4,70.5%,8.25,Jeremy Butler,JeremyButler24BAL2015,Undrafted,Undrafted,< 24
1461,Wayne Chrebet\ChreWa00,2004,31,NA,NYJ,NFL,16,1,54,31,397,12.81,1,24.8,57.4%,7.35,Wayne Chrebet,WayneChrebet31NYJ2004,Undrafted,Undrafted,29-32
1462,Randall Cobb\CobbRa00,2013,23,2-64,GNB,NFL,6,4,47,31,433,13.97,4,72.2,66.0%,9.21,Randall Cobb,RandallCobb23GNB2013,3,139,< 24
1463,Devin Funchess\FuncDe00,2015,21,2-41,CAR,NFL,16,5,63,31,473,15.26,5,29.6,49.2%,7.51,Devin Funchess,DevinFunchess21CAR2015,3,114,< 24
1464,Justin Gage\GageJu00,2005,24,5-143,CHI,NFL,15,11,55,31,346,11.16,2,23.1,56.4%,6.29,Justin Gage,JustinGage24CHI2005,6,35,< 24
1465,T.J. Graham\GrahT.00,2012,23,3-69,BUF,NFL,15,11,58,31,322,10.39,1,21.5,53.4%,5.55,T.J. Graham,T.J.Graham23BUF2012,4,144,< 24
1466,Az-Zahir Hakim\HakiAz00,2004,27,4-96,DET,NFL,12,5,57,31,533,17.19,3,44.4,54.4%,9.35,Az-Zahir Hakim,Az-ZahirHakim27DET2004,5,172,25-28
1467,Brian Hartline\HartBr00,2009,23,4-108,MIA,NFL,16,2,56,31,506,16.32,3,31.6,55.4%,9.04,Brian Hartline,BrianHartline23MIA2009,5,10,< 24
1468,Chris Henry\HenrCh00,2005,22,3-83,CIN,NFL,14,5,50,31,422,13.61,6,30.1,62.0%,8.44,Chris Henry,ChrisHenry22CIN2005,4,159,< 24
1469,Charles Johnson\JohnCh08,2014,25,7-216,MIN,NFL,12,6,59,31,475,15.32,2,39.6,52.5%,8.05,Charles Johnson,CharlesJohnson25MIN2014,8,78,25-28
1470,Damaris Johnson\JohnDa04,2014,25,NA,HOU,NFL,16,8,49,31,331,10.68,1,20.7,63.3%,6.76,Damaris Johnson,DamarisJohnson25HOU2014,Undrafted,Undrafted,25-28
1471,Jacoby Jones\JoneJa03,2011,27,3-73,HOU,NFL,16,10,65,31,512,16.52,2,32,47.7%,7.88,Jacoby Jones,JacobyJones27HOU2011,4,148,25-28
1472,Eddie Kennison\KennEd00,2001,28,1-18,2TM,NFL,13,7,50,31,491,15.84,1,37.8,62.0%,9.82,Eddie Kennison,EddieKennison282TM2001,1,59,25-28
1473,Christian Kirk\KirkCh01,2018,22,NA,ARI,NFL,8,4,46,31,410,13.23,2,51.3,67.4%,8.91,Christian Kirk,ChristianKirk22ARI2018,Undrafted,Undrafted,< 24
1474,David Martin\MartDa00,2008,29,6-198,MIA,NFL,16,7,45,31,450,14.52,3,28.1,68.9%,10,David Martin,DavidMartin29MIA2008,7,70,29-32
1475,Mohamed Massaquoi\MassMo00,2011,25,2-50,CLE,NFL,14,13,74,31,384,12.39,2,27.4,41.9%,5.19,Mohamed Massaquoi,MohamedMassaquoi25CLE2011,3,124,25-28
1476,Keenan McCardell\McCaKe00,2004,34,12-326,SDG,NFL,7,6,58,31,393,12.68,1,56.1,53.4%,6.78,Keenan McCardell,KeenanMcCardell34SDG2004,2,104,32+
1477,Dexter McCluster\McClDe00,2015,26,2-36,TEN,NFL,11,2,41,31,260,8.39,1,23.6,75.6%,6.34,Dexter McCluster,DexterMcCluster26TEN2015,3,108,25-28
1478,Quincy Morgan\MorgQu00,2004,27,2-33,2TM,NFL,15,12,68,31,404,13.03,3,26.9,45.6%,5.94,Quincy Morgan,QuincyMorgan272TM2004,3,105,25-28
1479,Louis Murphy\MurpLo00,2014,27,4-124,TAM,NFL,11,3,56,31,380,12.26,2,34.5,55.4%,6.79,Louis Murphy,LouisMurphy27TAM2014,5,21,25-28
1480,David Nelson\NelsDa01,2010,24,NA,BUF,NFL,15,3,47,31,353,11.39,3,23.5,66.0%,7.51,David Nelson,DavidNelson24BUF2010,Undrafted,Undrafted,< 24
1481,Cordarrelle Patterson\PattCo00,2017,26,1-29,OAK,NFL,16,2,42,31,309,9.97,0,19.3,73.8%,7.36,Cordarrelle Patterson,CordarrellePatterson26OAK2017,1,100,25-28
1482,Ricky Proehl\ProeRi00,2000,32,3-58,STL,NFL,12,4,39,31,441,14.23,4,36.8,79.5%,11.31,Ricky Proehl,RickyProehl32STL2000,4,132,29-32
1483,Sidney Rice\RiceSi01,2007,21,2-44,MIN,NFL,13,4,53,31,396,12.77,4,30.5,58.5%,7.47,Sidney Rice,SidneyRice21MIN2007,3,117,< 24
1484,Koren Robinson\RobiKo00,2004,24,1-9,SEA,NFL,10,8,67,31,495,15.97,2,49.5,46.3%,7.39,Koren Robinson,KorenRobinson24SEA2004,1,166,< 24
1485,Koren Robinson\RobiKo00,2008,28,1-9,SEA,NFL,12,12,58,31,400,12.9,2,33.3,53.4%,6.9,Koren Robinson,KorenRobinson28SEA2008,1,166,25-28
1486,Marcus Robinson\RobiMa00,2003,28,4-108,BAL,NFL,15,5,62,31,451,14.55,6,30.1,50.0%,7.27,Marcus Robinson,MarcusRobinson28BAL2003,5,10,25-28
1487,Marcus Robinson\RobiMa00,2005,30,4-108,MIN,NFL,15,9,57,31,515,16.61,5,34.3,54.4%,9.04,Marcus Robinson,MarcusRobinson30MIN2005,5,10,29-32
1488,Brandon Stokley\StokBr00,2010,34,4-105,SEA,NFL,11,0,43,31,354,11.42,0,32.2,72.1%,8.23,Brandon Stokley,BrandonStokley34SEA2010,5,7,32+
1489,Sammie Stroughter\StroSa00,2009,23,7-233,TAM,NFL,13,0,60,31,334,10.77,1,25.7,51.7%,5.57,Sammie Stroughter,SammieStroughter23TAM2009,8,85,< 24
1490,Kelley Washington\WashKe00,2004,25,3-65,CIN,NFL,16,2,50,31,378,12.19,3,23.6,62.0%,7.56,Kelley Washington,KelleyWashington25CIN2004,4,140,25-28
1491,Darius Watts\WattDa00,2004,23,2-54,DEN,NFL,16,2,53,31,385,12.42,1,24.1,58.5%,7.26,Darius Watts,DariusWatts23DEN2004,3,128,< 24
1492,Albert Wilson\WilsAl02,2016,24,NA,KAN,NFL,16,5,51,31,279,9,2,17.4,60.8%,5.47,Albert Wilson,AlbertWilson24KAN2016,Undrafted,Undrafted,< 24
1493,Stedman Bailey\BailSt01,2014,24,3-92,STL,NFL,14,3,46,30,435,14.5,1,31.1,65.2%,9.46,Stedman Bailey,StedmanBailey24STL2014,4,169,< 24
1494,Arrelious Benn\BennAr00,2011,23,2-39,TAM,NFL,14,14,51,30,441,14.7,3,31.5,58.8%,8.65,Arrelious Benn,ArreliousBenn23TAM2011,3,111,< 24
1495,Mark Bradley\BradMa00,2008,26,2-39,2TM,NFL,12,8,63,30,380,12.67,3,31.7,47.6%,6.03,Mark Bradley,MarkBradley262TM2008,3,111,25-28
1496,Deion Branch\BranDe00,2008,29,2-65,SEA,NFL,8,8,59,30,412,13.73,4,51.5,50.8%,6.98,Deion Branch,DeionBranch29SEA2008,3,140,29-32
1497,Nate Burleson\BurlNa00,2005,24,3-71,MIN,NFL,12,9,52,30,328,10.93,1,27.3,57.7%,6.31,Nate Burleson,NateBurleson24MIN2005,4,147,< 24
1498,Brandon Coleman\ColeBr00,2015,23,NA,NOR,NFL,16,4,49,30,454,15.13,2,28.4,61.2%,9.27,Brandon Coleman,BrandonColeman23NOR2015,Undrafted,Undrafted,< 24
1499,Corey Davis\DaviCo03,2018,23,1-5,TEN,NFL,7,7,56,30,395,13.17,1,56.4,53.6%,7.05,Corey Davis,CoreyDavis23TEN2018,1,123,< 24
1500,Malcom Floyd\FloyMa00,2015,34,NA,SDG,NFL,15,13,68,30,561,18.7,3,37.4,44.1%,8.25,Malcom Floyd,MalcomFloyd34SDG2015,Undrafted,Undrafted,32+
1501,Doug Gabriel\GabrDo00,2006,26,5-167,2TM,NFL,15,5,54,30,428,14.27,3,28.5,55.6%,7.93,Doug Gabriel,DougGabriel262TM2006,6,51,25-28
1502,Brandon Gibson\GibsBr00,2013,26,6-194,MIA,NFL,7,3,43,30,326,10.87,3,46.6,69.8%,7.58,Brandon Gibson,BrandonGibson26MIA2013,7,67,25-28
1503,Kenny Golladay\GollKe00,2018,25,3-96,DET,NFL,7,5,44,30,477,15.9,3,68.1,68.2%,10.84,Kenny Golladay,KennyGolladay25DET2018,4,172,25-28
1504,Leonard Hankerson\HankLe00,2013,25,3-79,WAS,NFL,10,7,50,30,375,12.5,3,37.5,60.0%,7.5,Leonard Hankerson,LeonardHankerson25WAS2013,4,154,25-28
1505,Jason Hill\HillJa00,2008,23,3-76,SFO,NFL,16,2,40,30,317,10.57,2,19.8,75.0%,7.93,Jason Hill,JasonHill23SFO2008,4,151,< 24
1506,T.J. Houshmandzadeh\HousTJ00,2010,33,7-204,BAL,NFL,16,2,57,30,398,13.27,3,24.9,52.6%,6.98,T.J. Houshmandzadeh,T.J.Houshmandzadeh33BAL2010,8,73,32+
1507,DeSean Jackson\JackDe00,2015,29,2-49,WAS,NFL,10,9,49,30,528,17.6,4,52.8,61.2%,10.78,DeSean Jackson,DeSeanJackson29WAS2015,3,122,29-32
1508,Jacoby Jones\JoneJa03,2012,28,3-73,BAL,NFL,16,3,55,30,406,13.53,1,25.4,54.5%,7.38,Jacoby Jones,JacobyJones28BAL2012,4,148,25-28
1509,T.J. Jones\JoneT.00,2017,25,6-189,DET,NFL,14,6,49,30,399,13.3,1,28.5,61.2%,8.14,T.J. Jones,T.J.Jones25DET2017,7,61,25-28
1510,Cooper Kupp\KuppCo00,2018,25,3-69,LAR,NFL,6,6,42,30,438,14.6,5,73,71.4%,10.43,Cooper Kupp,CooperKupp25LAR2018,4,144,25-28
1511,Justin McCareins\McCaJu00,2008,30,4-124,TEN,NFL,14,10,72,30,412,13.73,0,29.4,41.7%,5.72,Justin McCareins,JustinMcCareins30TEN2008,5,21,29-32
1512,Vance McDonald\McDoVa00,2015,25,2-55,SFO,NFL,14,11,46,30,326,10.87,3,23.3,65.2%,7.09,Vance McDonald,VanceMcDonald25SFO2015,3,129,25-28
1513,Donte Moncrief\MoncDo00,2016,23,3-90,IND,NFL,9,7,56,30,307,10.23,7,34.1,53.6%,5.48,Donte Moncrief,DonteMoncrief23IND2016,4,167,< 24
1514,Quincy Morgan\MorgQu00,2001,24,2-33,CLE,NFL,16,9,72,30,432,14.4,2,27,41.7%,6,Quincy Morgan,QuincyMorgan24CLE2001,3,105,< 24
1515,Santana Moss\MossSa00,2002,23,1-16,NYJ,NFL,15,3,52,30,433,14.43,4,28.9,57.7%,8.33,Santana Moss,SantanaMoss23NYJ2002,1,47,< 24
1516,Ben Obomanu\ObomBe00,2010,27,7-249,SEA,NFL,15,6,49,30,494,16.47,4,32.9,61.2%,10.08,Ben Obomanu,BenObomanu27SEA2010,8,91,25-28
1517,Quinton Patton\PattQu00,2015,25,4-128,SFO,NFL,16,4,57,30,394,13.13,1,24.6,52.6%,6.91,Quinton Patton,QuintonPatton25SFO2015,5,24,25-28
1518,Austin Pettis\PettAu00,2012,24,3-78,STL,NFL,14,2,48,30,261,8.7,4,18.6,62.5%,5.44,Austin Pettis,AustinPettis24STL2012,4,153,< 24
1519,Marcus Pollard\PollMa00,2000,28,NA,IND,NFL,16,14,42,30,439,14.63,3,27.4,71.4%,10.45,Marcus Pollard,MarcusPollard28IND2000,Undrafted,Undrafted,25-28
1520,Jerry Rice*\RiceJe00,2004,42,1-16,2TM,NFL,17,14,64,30,429,14.3,3,25.2,46.9%,6.7,Jerry Rice*,JerryRice*422TM2004,1,47,32+
1521,J.J. Stokes\StokJ.00,2000,28,1-10,SFO,NFL,16,3,53,30,524,17.47,3,32.8,56.6%,9.89,J.J. Stokes,J.J.Stokes28SFO2000,1,2,25-28
1522,Chansi Stuckey\StucCh20,2009,26,7-235,2TM,NFL,15,3,66,30,318,10.6,2,21.2,45.5%,4.82,Chansi Stuckey,ChansiStuckey262TM2009,8,86,25-28
1523,Dez White\WhitDe00,2004,25,3-69,ATL,NFL,16,15,56,30,370,12.33,2,23.1,53.6%,6.61,Dez White,DezWhite25ATL2004,4,144,25-28
1524,Roddy White\WhitRo00,2006,25,1-27,ATL,NFL,16,5,65,30,506,16.87,0,31.6,46.2%,7.78,Roddy White,RoddyWhite25ATL2006,1,98,25-28
1525,Damian Williams\WillDa04,2012,24,3-77,TEN,NFL,13,2,45,30,324,10.8,0,24.9,66.7%,7.2,Damian Williams,DamianWilliams24TEN2012,4,152,< 24
1526,Kamar Aiken\AikeKa00,2016,27,NA,BAL,NFL,16,6,50,29,328,11.31,1,20.5,58.0%,6.56,Kamar Aiken,KamarAiken27BAL2016,Undrafted,Undrafted,25-28
1527,Derick Armstrong\ArmsDe00,2004,25,NA,HOU,NFL,14,1,39,29,415,14.31,1,29.6,74.4%,10.64,Derick Armstrong,DerickArmstrong25HOU2004,Undrafted,Undrafted,25-28
1528,Doug Baldwin\BaldDo00,2012,24,NA,SEA,NFL,14,4,50,29,366,12.62,3,26.1,58.0%,7.32,Doug Baldwin,DougBaldwin24SEA2012,Undrafted,Undrafted,< 24
1529,Earl Bennett\BennEa00,2012,25,3-70,CHI,NFL,12,4,49,29,375,12.93,2,31.3,59.2%,7.65,Earl Bennett,EarlBennett25CHI2012,4,146,25-28
1530,Justin Blackmon\BlacJu00,2013,23,1-5,JAX,NFL,4,4,48,29,415,14.31,1,103.8,60.4%,8.65,Justin Blackmon,JustinBlackmon23JAX2013,1,123,< 24
1531,Nate Burleson\BurlNa00,2003,22,3-71,MIN,NFL,16,9,57,29,455,15.69,2,28.4,50.9%,7.98,Nate Burleson,NateBurleson22MIN2003,4,147,< 24
1532,Keelan Cole\ColeKe00,2018,25,NA,JAX,NFL,8,7,49,29,375,12.93,1,46.9,59.2%,7.65,Keelan Cole,KeelanCole25JAX2018,Undrafted,Undrafted,25-28
1533,Jeff Cumberland\CumbJe00,2012,25,NA,NYJ,NFL,15,12,53,29,359,12.38,3,23.9,54.7%,6.77,Jeff Cumberland,JeffCumberland25NYJ2012,Undrafted,Undrafted,25-28
1534,Jarett Dillard\DillJa00,2011,26,5-144,JAX,NFL,14,5,50,29,292,10.07,1,20.9,58.0%,5.84,Jarett Dillard,JarettDillard26JAX2011,6,36,25-28
1535,Bruce Ellington\ElliBr00,2017,26,4-106,HOU,NFL,11,6,57,29,330,11.38,2,30,50.9%,5.79,Bruce Ellington,BruceEllington26HOU2017,5,8,25-28
1536,Bobby Engram\EngrBo00,2001,28,2-52,SEA,NFL,16,4,51,29,400,13.79,0,25,56.9%,7.84,Bobby Engram,BobbyEngram28SEA2001,3,126,25-28
1537,Bennie Fowler\FowlBe00,2017,26,NA,DEN,NFL,16,4,56,29,350,12.07,3,21.9,51.8%,6.25,Bennie Fowler,BennieFowler26DEN2017,Undrafted,Undrafted,25-28
1538,Brandon Gibson\GibsBr00,2014,27,6-194,MIA,NFL,14,5,51,29,295,10.17,1,21.1,56.9%,5.78,Brandon Gibson,BrandonGibson27MIA2014,7,67,25-28
1539,Marquise Goodwin\GoodMa00,2016,26,3-78,BUF,NFL,15,9,68,29,431,14.86,3,28.7,42.6%,6.34,Marquise Goodwin,MarquiseGoodwin26BUF2016,4,153,25-28
1540,Derek Hagan\HagaDe00,2007,23,3-82,MIA,NFL,16,1,59,29,373,12.86,2,23.3,49.2%,6.32,Derek Hagan,DerekHagan23MIA2007,4,158,< 24
1541,Darrius Heyward-Bey\HeywDa00,2013,26,1-7,IND,NFL,16,11,64,29,309,10.66,1,19.3,45.3%,4.83,Darrius Heyward-Bey,DarriusHeyward-Bey26IND2013,1,145,25-28
1542,Alshon Jeffery\JeffAl00,2018,28,2-45,PHI,NFL,5,5,44,29,341,11.76,4,68.2,65.9%,7.75,Alshon Jeffery,AlshonJeffery28PHI2018,3,118,25-28
1543,Jerrel Jernigan\JernJe00,2013,24,3-83,NYG,NFL,15,3,45,29,329,11.34,2,21.9,64.4%,7.31,Jerrel Jernigan,JerrelJernigan24NYG2013,4,159,< 24
1544,Jeremy Kerley\KerlJe00,2011,23,5-153,NYJ,NFL,14,1,47,29,314,10.83,1,22.4,61.7%,6.68,Jeremy Kerley,JeremyKerley23NYJ2011,6,42,< 24
1545,Brandon Manumaleuna\ManuBr00,2003,23,4-129,STL,NFL,16,15,45,29,238,8.21,2,14.9,64.4%,5.29,Brandon Manumaleuna,BrandonManumaleuna23STL2003,5,25,< 24
1546,Derrick Mayes\MayeDe00,2000,26,2-56,SEA,NFL,13,8,47,29,264,9.1,1,20.3,61.7%,5.62,Derrick Mayes,DerrickMayes26SEA2000,3,130,25-28
1547,James McKnight\McKnJa00,2002,30,NA,MIA,NFL,15,9,47,29,528,18.21,2,35.2,61.7%,11.23,James McKnight,JamesMcKnight30MIA2002,Undrafted,Undrafted,29-32
1548,Donte Moncrief\MoncDo00,2018,25,3-90,JAX,NFL,8,8,57,29,379,13.07,2,47.4,50.9%,6.65,Donte Moncrief,DonteMoncrief25JAX2018,4,167,25-28
1549,Lance Moore\MoorLa00,2015,32,NA,DET,NFL,14,8,43,29,337,11.62,4,24.1,67.4%,7.84,Lance Moore,LanceMoore32DET2015,Undrafted,Undrafted,29-32
1550,Johnnie Morton\MortJo00,2002,31,1-21,KAN,NFL,14,14,64,29,397,13.69,1,28.4,45.3%,6.2,Johnnie Morton,JohnnieMorton31KAN2002,1,76,29-32
1551,JJ Nelson\NelsJJ00,2017,25,5-159,ARI,NFL,16,5,61,29,508,17.52,2,31.8,47.5%,8.33,JJ Nelson,JJNelson25ARI2017,6,46,25-28
1552,Justin Peelle\PeelJu00,2007,28,4-103,MIA,NFL,16,10,47,29,228,7.86,2,14.3,61.7%,4.85,Justin Peelle,JustinPeelle28MIA2007,5,5,25-28
1553,Paul Richardson\RichPa01,2014,22,2-45,SEA,NFL,15,6,44,29,271,9.34,1,18.1,65.9%,6.16,Paul Richardson,PaulRichardson22SEA2014,3,118,< 24
1554,Marcus Robinson\RobiMa00,2006,31,4-108,MIN,NFL,10,3,58,29,381,13.14,4,38.1,50.0%,6.57,Marcus Robinson,MarcusRobinson31MIN2006,5,10,29-32
1555,Brian Robiskie\RobiBr00,2010,23,2-36,CLE,NFL,14,11,49,29,310,10.69,3,22.1,59.2%,6.33,Brian Robiskie,BrianRobiskie23CLE2010,3,108,< 24
1556,Chaz Schilens\SchiCh00,2009,24,7-226,OAK,NFL,8,8,52,29,365,12.59,2,45.6,55.8%,7.02,Chaz Schilens,ChazSchilens24OAK2009,8,81,< 24
1557,Mack Strong\StroMa00,2006,35,NA,SEA,NFL,16,10,44,29,159,5.48,0,9.9,65.9%,3.61,Mack Strong,MackStrong35SEA2006,Undrafted,Undrafted,32+
1558,Nate Washington\WashNa00,2007,24,NA,PIT,NFL,16,4,55,29,450,15.52,5,28.1,52.7%,8.18,Nate Washington,NateWashington24PIT2007,Undrafted,Undrafted,< 24
1559,Wes Welker\WelkWe00,2005,24,NA,MIA,NFL,16,1,52,29,434,14.97,0,27.1,55.8%,8.35,Wes Welker,WesWelker24MIA2005,Undrafted,Undrafted,< 24
1560,Roddy White\WhitRo00,2005,24,1-27,ATL,NFL,16,8,69,29,446,15.38,3,27.9,42.0%,6.46,Roddy White,RoddyWhite24ATL2005,1,98,< 24
1561,Mike Williams\WillMi03,2005,21,1-10,DET,NFL,14,4,57,29,350,12.07,1,25,50.9%,6.14,Mike Williams,MikeWilliams21DET2005,1,2,< 24
1562,Kendall Wright\WrigKe01,2016,27,1-20,TEN,NFL,11,4,42,29,416,14.34,3,37.8,69.0%,9.9,Kendall Wright,KendallWright27TEN2016,1,72,25-28
1563,Anthony Becht\BechAn00,2002,25,1-27,NYJ,NFL,16,15,44,28,243,8.68,5,15.2,63.6%,5.52,Anthony Becht,AnthonyBecht25NYJ2002,1,98,25-28
1564,Bernard Berrian\BerrBe00,2010,30,3-78,MIN,NFL,14,9,54,28,252,9,0,18,51.9%,4.67,Bernard Berrian,BernardBerrian30MIN2010,4,153,29-32
1565,Reche Caldwell\CaldRe00,2005,26,2-48,SDG,NFL,16,2,43,28,352,12.57,1,22,65.1%,8.19,Reche Caldwell,RecheCaldwell26SDG2005,3,121,25-28
1566,Drew Carter\CartDr00,2006,25,5-163,CAR,NFL,14,2,51,28,357,12.75,3,25.5,54.9%,7,Drew Carter,DrewCarter25CAR2006,6,48,25-28
1567,Patrick Crayton\CrayPa00,2010,31,7-216,SDG,NFL,9,2,42,28,514,18.36,1,57.1,66.7%,12.24,Patrick Crayton,PatrickCrayton31SDG2010,8,78,29-32
1568,Early Doucet\DoucEa00,2012,27,3-81,ARI,NFL,12,3,53,28,207,7.39,0,17.3,52.8%,3.91,Early Doucet,EarlyDoucet27ARI2012,4,157,25-28
1569,Ron Dugans\DugaRo00,2001,24,3-66,CIN,NFL,16,3,45,28,251,8.96,2,15.7,62.2%,5.58,Ron Dugans,RonDugans24CIN2001,4,141,< 24
1570,Will Fuller\FullWi01,2017,23,1-21,HOU,NFL,10,10,50,28,423,15.11,7,42.3,56.0%,8.46,Will Fuller,WillFuller23HOU2017,1,76,< 24
1571,Taylor Gabriel\GabrTa00,2015,24,NA,CLE,NFL,13,4,48,28,241,8.61,0,18.5,58.3%,5.02,Taylor Gabriel,TaylorGabriel24CLE2015,Undrafted,Undrafted,< 24
1572,Justin Gage\GageJu00,2009,28,5-143,TEN,NFL,12,10,67,28,383,13.68,3,31.9,41.8%,5.72,Justin Gage,JustinGage28TEN2009,6,35,25-28
1573,Chris Godwin\GodwCh00,2018,22,3-84,TAM,NFL,7,0,44,28,340,12.14,4,48.6,63.6%,7.73,Chris Godwin,ChrisGodwin22TAM2018,4,160,< 24
1574,Kenny Golladay\GollKe00,2017,24,3-96,DET,NFL,11,5,48,28,477,17.04,3,43.4,58.3%,9.94,Kenny Golladay,KennyGolladay24DET2017,4,172,< 24
1575,D.J. Hackett\HackD.00,2005,24,5-157,SEA,NFL,13,3,43,28,400,14.29,2,30.8,65.1%,9.3,D.J. Hackett,D.J.Hackett24SEA2005,6,45,< 24
1576,Justin Hunter\HuntJu00,2014,23,2-34,TEN,NFL,12,8,67,28,498,17.79,3,41.5,41.8%,7.43,Justin Hunter,JustinHunter23TEN2014,3,106,< 24
1577,Chad Johnson\JohnCh01,2001,23,2-36,CIN,NFL,12,3,60,28,329,11.75,1,27.4,46.7%,5.48,Chad Johnson,ChadJohnson23CIN2001,3,108,< 24
1578,Ashley Lelie\LeliAs00,2006,26,1-19,ATL,NFL,15,10,68,28,430,15.36,1,28.7,41.2%,6.32,Ashley Lelie,AshleyLelie26ATL2006,1,62,25-28
1579,Randy Moss*\MossRa00,2010,33,1-21,3TM,NFL,16,11,63,28,393,14.04,5,24.6,44.4%,6.24,Randy Moss*,RandyMoss*333TM2010,1,76,32+
1580,Randy Moss*\MossRa00,2012,35,1-21,SFO,NFL,16,2,50,28,434,15.5,3,27.1,56.0%,8.68,Randy Moss*,RandyMoss*35SFO2012,1,76,32+
1581,Jerry Porter\PortJe00,2003,25,2-47,OAK,NFL,10,1,57,28,361,12.89,1,36.1,49.1%,6.33,Jerry Porter,JerryPorter25OAK2003,3,120,25-28
1582,Emmanuel Sanders\SandEm00,2010,23,3-82,PIT,NFL,13,1,50,28,376,13.43,2,28.9,56.0%,7.52,Emmanuel Sanders,EmmanuelSanders23PIT2010,4,158,< 24
1583,Chaz Schilens\SchiCh00,2012,27,7-226,NYJ,NFL,15,6,41,28,289,10.32,2,19.3,68.3%,7.05,Chaz Schilens,ChazSchilens27NYJ2012,8,81,25-28
1584,Tai Streets\StreTa00,2001,24,6-171,SFO,NFL,16,3,52,28,345,12.32,1,21.6,53.8%,6.63,Tai Streets,TaiStreets24SFO2001,7,54,< 24
1585,Tai Streets\StreTa00,2004,27,6-171,DET,NFL,13,12,56,28,260,9.29,1,20,50.0%,4.64,Tai Streets,TaiStreets27DET2004,7,54,25-28
1586,Travis Taylor\TaylTr01,2000,21,1-10,BAL,NFL,9,8,54,28,276,9.86,3,30.7,51.9%,5.11,Travis Taylor,TravisTaylor21BAL2000,1,2,< 24
1587,Tiquan Underwood\UndeTi00,2012,25,7-253,TAM,NFL,14,3,55,28,425,15.18,2,30.4,50.9%,7.73,Tiquan Underwood,TiquanUnderwood25TAM2012,8,95,25-28
1588,Sammy Watkins\WatkSa00,2016,23,1-4,BUF,NFL,8,8,52,28,430,15.36,2,53.8,53.8%,8.27,Sammy Watkins,SammyWatkins23BUF2016,1,112,< 24
1589,Jeff Webb\WebbJe00,2007,25,6-190,KAN,NFL,16,2,57,28,313,11.18,1,19.6,49.1%,5.49,Jeff Webb,JeffWebb25KAN2007,7,63,25-28
1590,Marquess Wilson\WilsMa02,2015,23,7-236,CHI,NFL,11,6,51,28,464,16.57,1,42.2,54.9%,9.1,Marquess Wilson,MarquessWilson23CHI2015,8,87,< 24
1591,Derrick Alexander\AlexDe00,2001,30,1-29,KAN,NFL,13,11,68,27,470,17.41,3,36.2,39.7%,6.91,Derrick Alexander,DerrickAlexander30KAN2001,1,100,29-32
1592,Danny Amendola\AmenDa00,2014,29,NA,NWE,NFL,16,4,42,27,200,7.41,1,12.5,64.3%,4.76,Danny Amendola,DannyAmendola29NWE2014,Undrafted,Undrafted,29-32
1593,Corey Bradford\BradCo00,2004,29,5-150,HOU,NFL,15,10,54,27,399,14.78,3,26.6,50.0%,7.39,Corey Bradford,CoreyBradford29HOU2004,6,41,29-32
1594,Corey Brown\BrowPh00,2016,25,NA,CAR,NFL,16,8,53,27,276,10.22,1,17.3,50.9%,5.21,Corey Brown,CoreyBrown25CAR2016,Undrafted,Undrafted,25-28
1595,Nate Burleson\BurlNa00,2012,31,3-71,DET,NFL,6,5,43,27,240,8.89,2,40,62.8%,5.58,Nate Burleson,NateBurleson31DET2012,4,147,29-32
1596,Wayne Chrebet\ChreWa00,2003,30,NA,NYJ,NFL,7,5,44,27,289,10.7,1,41.3,61.4%,6.57,Wayne Chrebet,WayneChrebet30NYJ2003,Undrafted,Undrafted,29-32
1597,Robert Ferguson\FergRo00,2005,26,2-41,GNB,NFL,11,7,57,27,366,13.56,3,33.3,47.4%,6.42,Robert Ferguson,RobertFerguson26GNB2005,3,114,25-28
